,daily,weekly,holiday,0,1,2,3,4,5,6,7,8,total_litter
2021-03-14,1.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.034782608695652174,0.0391304347826087,0.0,0.004347826086956522,0.017391304347826087,0.026086956521739132,30.0
2021-03-15,1.0,0.0,0.0,0.026086956521739132,0.043478260869565216,0.0,0.07391304347826087,0.3173913043478261,0.026086956521739132,0.008695652173913044,0.06086956521739131,0.1782608695652174,169.0
2021-03-17,1.0,0.0,0.0,0.004347826086956522,0.004347826086956522,0.0,0.21304347826086956,0.021739130434782608,0.004347826086956522,0.004347826086956522,0.17391304347826086,0.013043478260869566,101.0
2021-03-21,1.0,0.0,0.0,0.0,0.017391304347826087,0.008695652173913044,0.04782608695652174,0.052173913043478265,0.0,0.004347826086956522,0.013043478260869566,0.017391304347826087,37.0
2021-03-22,1.0,0.0,0.0,0.0,0.04782608695652174,0.0,0.0391304347826087,0.08260869565217391,0.017391304347826087,0.021739130434782608,0.043478260869565216,0.08260869565217391,77.0
2021-03-23,1.0,0.0,0.0,0.0,0.0,0.0,0.004347826086956522,0.0,0.0,0.0,0.004347826086956522,0.0,2.0
2021-03-25,1.0,0.0,0.0,0.043478260869565216,0.15217391304347827,0.004347826086956522,0.2565217391304348,0.3565217391304348,0.04782608695652174,0.008695652173913044,0.17391304347826086,0.20869565217391306,288.0
2021-03-26,1.0,0.0,0.0,0.004347826086956522,0.08260869565217391,0.017391304347826087,0.18695652173913044,0.20434782608695654,0.021739130434782608,0.034782608695652174,0.1391304347826087,0.18695652173913044,202.0
2021-03-27,1.0,1.0,1.0,0.052173913043478265,0.11304347826086956,0.008695652173913044,0.1,0.24782608695652175,0.0391304347826087,0.09130434782608696,0.052173913043478265,0.25217391304347825,220.0
2021-04-02,1.0,0.0,0.0,0.0,0.026086956521739132,0.0,0.008695652173913044,0.052173913043478265,0.017391304347826087,0.004347826086956522,0.026086956521739132,0.14347826086956522,64.0
2021-04-04,1.0,0.0,0.0,0.0,0.013043478260869566,0.008695652173913044,0.034782608695652174,0.12173913043478261,0.004347826086956522,0.0,0.04782608695652174,0.017391304347826087,57.0
2021-04-05,1.0,0.0,0.0,0.021739130434782608,0.06956521739130435,0.008695652173913044,0.07391304347826087,0.16956521739130434,0.021739130434782608,0.008695652173913044,0.06956521739130435,0.14782608695652175,136.0
2021-04-06,1.0,0.0,0.0,0.0,0.013043478260869566,0.0,0.10434782608695653,0.10434782608695653,0.021739130434782608,0.004347826086956522,0.04782608695652174,0.10869565217391304,93.0
2021-04-07,1.0,0.0,0.0,0.030434782608695653,0.14347826086956522,0.004347826086956522,0.1391304347826087,0.3347826086956522,0.021739130434782608,0.013043478260869566,0.13043478260869565,0.41304347826086957,283.0
2021-04-08,1.0,0.0,0.0,0.0782608695652174,0.06521739130434782,0.004347826086956522,0.15217391304347827,0.26956521739130435,0.008695652173913044,0.017391304347826087,0.12173913043478261,0.07391304347826087,182.0
2021-04-09,1.0,0.0,0.0,0.06086956521739131,0.10869565217391304,0.017391304347826087,0.19130434782608696,0.32173913043478264,0.0391304347826087,0.16956521739130434,0.15217391304347827,0.24782608695652175,301.0
2021-04-11,1.0,0.0,0.0,0.0,0.052173913043478265,0.0,0.34782608695652173,0.2391304347826087,0.004347826086956522,0.013043478260869566,0.30434782608695654,0.1,244.0
2021-04-12,1.0,0.0,0.0,0.004347826086956522,0.1,0.0,0.20434782608695654,0.13478260869565217,0.030434782608695653,0.017391304347826087,0.1,0.16086956521739132,173.0
2021-04-13,1.0,0.0,0.0,0.008695652173913044,0.052173913043478265,0.004347826086956522,0.1956521739130435,0.12173913043478261,0.004347826086956522,0.017391304347826087,0.16521739130434782,0.06086956521739131,145.0
2021-04-15,1.0,0.0,0.0,0.017391304347826087,0.14347826086956522,0.004347826086956522,0.23043478260869565,0.3173913043478261,0.030434782608695653,0.030434782608695653,0.09130434782608696,0.3130434782608696,271.0
2021-04-16,1.0,0.0,0.0,0.043478260869565216,0.2826086956521739,0.026086956521739132,0.2739130434782609,0.5434782608695652,0.04782608695652174,0.04782608695652174,0.1565217391304348,0.5869565217391305,462.0
2021-04-17,1.0,1.0,1.0,0.034782608695652174,0.10869565217391304,0.017391304347826087,0.3521739130434783,0.391304347826087,0.052173913043478265,0.04782608695652174,0.12173913043478261,0.4608695652173913,365.0
2021-04-18,1.0,0.0,0.0,0.0,0.0391304347826087,0.0,0.46956521739130436,0.12173913043478261,0.004347826086956522,0.013043478260869566,0.3652173913043478,0.04782608695652174,244.0
2021-04-19,1.0,0.0,0.0,0.004347826086956522,0.09565217391304348,0.008695652173913044,0.8,0.3130434782608696,0.0,0.09130434782608696,0.46956521739130436,0.12173913043478261,438.0
2021-04-20,1.0,0.0,0.0,0.0,0.04782608695652174,0.004347826086956522,0.48695652173913045,0.14347826086956522,0.0,0.021739130434782608,0.3,0.0391304347826087,240.0
2021-04-21,1.0,0.0,0.0,0.0,0.030434782608695653,0.0,0.4826086956521739,0.08260869565217391,0.0,0.0,0.24782608695652175,0.09130434782608696,215.0
2021-04-22,1.0,0.0,0.0,0.008695652173913044,0.017391304347826087,0.0,0.5086956521739131,0.06086956521739131,0.004347826086956522,0.013043478260869566,0.3521739130434783,0.07391304347826087,239.0
2021-04-23,1.0,0.0,0.0,0.0,0.06086956521739131,0.004347826086956522,0.41304347826086957,0.24782608695652175,0.0,0.013043478260869566,0.3391304347826087,0.008695652173913044,250.0
2021-04-25,1.0,0.0,0.0,0.017391304347826087,0.10434782608695653,0.0,0.14347826086956522,0.2782608695652174,0.013043478260869566,0.034782608695652174,0.14782608695652175,0.1391304347826087,202.0
2021-04-26,1.0,0.0,0.0,0.0782608695652174,0.14347826086956522,0.030434782608695653,0.24347826086956523,0.4173913043478261,0.043478260869565216,0.017391304347826087,0.23478260869565218,0.16086956521739132,315.0
2021-04-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004347826086956522,0.0,0.0,0.004347826086956522,0.0,2.0
2021-04-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004347826086956522,1.0
2021-04-29,1.0,0.0,0.0,0.004347826086956522,0.15217391304347827,0.013043478260869566,0.08695652173913043,0.2565217391304348,0.030434782608695653,0.004347826086956522,0.08260869565217391,0.20869565217391306,193.0
2021-04-30,1.0,0.0,0.0,0.05652173913043478,0.08695652173913043,0.008695652173913044,0.32608695652173914,0.15217391304347827,0.004347826086956522,0.0,0.2956521739130435,0.07391304347826087,231.0
2021-05-01,1.0,1.0,1.0,0.008695652173913044,0.04782608695652174,0.0,0.1782608695652174,0.12173913043478261,0.008695652173913044,0.004347826086956522,0.16086956521739132,0.06086956521739131,136.0
2021-05-02,1.0,0.0,0.0,0.004347826086956522,0.06521739130434782,0.0,0.1956521739130435,0.11739130434782609,0.0,0.004347826086956522,0.10434782608695653,0.06956521739130435,129.0
2021-05-05,1.0,0.0,0.0,0.026086956521739132,0.026086956521739132,0.021739130434782608,0.40869565217391307,0.24782608695652175,0.04782608695652174,0.0,0.3347826086956522,0.08695652173913043,276.0
2021-05-09,1.0,0.0,0.0,0.043478260869565216,0.13043478260869565,0.0,0.06956521739130435,0.20434782608695654,0.030434782608695653,0.0,0.06086956521739131,0.1782608695652174,165.0
2021-05-10,1.0,0.0,0.0,0.06956521739130435,0.0782608695652174,0.0,0.043478260869565216,0.1826086956521739,0.030434782608695653,0.008695652173913044,0.0782608695652174,0.16521739130434782,151.0
2021-05-11,1.0,0.0,0.0,0.0,0.04782608695652174,0.008695652173913044,0.20869565217391306,0.23043478260869565,0.0,0.0,0.16521739130434782,0.07391304347826087,169.0
2021-05-12,1.0,0.0,0.0,0.25217391304347825,0.10869565217391304,0.0,0.1782608695652174,0.12608695652173912,0.026086956521739132,0.0,0.3347826086956522,0.3695652173913044,321.0
2021-05-13,1.0,0.0,0.0,0.0,0.013043478260869566,0.0,0.052173913043478265,0.004347826086956522,0.0,0.0,0.021739130434782608,0.0,21.0
2021-05-14,1.0,0.0,0.0,0.013043478260869566,0.021739130434782608,0.0,0.3739130434782609,0.026086956521739132,0.04782608695652174,0.008695652173913044,0.23043478260869565,0.021739130434782608,171.0
2021-05-16,1.0,0.0,0.0,0.004347826086956522,0.013043478260869566,0.004347826086956522,0.09565217391304348,0.030434782608695653,0.0,0.0,0.043478260869565216,0.021739130434782608,49.0
2021-05-17,1.0,0.0,0.0,0.3347826086956522,0.034782608695652174,0.004347826086956522,0.5695652173913044,0.1782608695652174,0.008695652173913044,0.0,0.6739130434782609,0.030434782608695653,422.0
2021-05-21,1.0,0.0,0.0,0.0,0.017391304347826087,0.0,0.06086956521739131,0.16086956521739132,0.0,0.0,0.0,0.06086956521739131,69.0
2021-05-23,1.0,0.0,0.0,0.043478260869565216,0.1,0.0,0.46956521739130436,0.21304347826086956,0.034782608695652174,0.0,0.44782608695652176,0.1391304347826087,333.0
2021-05-24,1.0,0.0,0.0,0.07391304347826087,0.1391304347826087,0.0,0.043478260869565216,0.3391304347826087,0.043478260869565216,0.017391304347826087,0.11304347826086956,0.4217391304347826,274.0
2021-05-25,1.0,0.0,0.0,0.1,0.10869565217391304,0.004347826086956522,0.2739130434782609,0.13043478260869565,0.0,0.0,0.391304347826087,0.052173913043478265,244.0
2021-05-26,1.0,0.0,0.0,0.021739130434782608,0.0782608695652174,0.0,0.09130434782608696,0.23478260869565218,0.021739130434782608,0.0,0.06521739130434782,0.13043478260869565,148.0
2021-05-27,1.0,0.0,0.0,0.013043478260869566,0.06086956521739131,0.0,0.09565217391304348,0.06521739130434782,0.0,0.0,0.06956521739130435,0.052173913043478265,82.0
2021-05-28,1.0,0.0,0.0,0.09565217391304348,0.14347826086956522,0.0,0.11739130434782609,0.46956521739130436,0.021739130434782608,0.034782608695652174,0.24347826086956523,0.26521739130434785,320.0
2021-05-29,1.0,1.0,1.0,0.008695652173913044,0.17391304347826086,0.004347826086956522,0.043478260869565216,0.30434782608695654,0.04782608695652174,0.05652173913043478,0.06086956521739131,0.24782608695652175,218.0
2021-05-30,1.0,0.0,0.0,0.004347826086956522,0.043478260869565216,0.004347826086956522,0.14347826086956522,0.30434782608695654,0.0,0.004347826086956522,0.16956521739130434,0.07391304347826087,172.0
2021-05-31,1.0,0.0,1.0,0.0782608695652174,0.09565217391304348,0.008695652173913044,0.2826086956521739,0.20869565217391306,0.0391304347826087,0.013043478260869566,0.34347826086956523,0.2217391304347826,297.0
2021-06-01,1.0,0.0,0.0,0.013043478260869566,0.013043478260869566,0.0,0.06521739130434782,0.12608695652173912,0.021739130434782608,0.0,0.05652173913043478,0.021739130434782608,73.0
2021-06-02,1.0,0.0,0.0,0.030434782608695653,0.026086956521739132,0.0,0.09565217391304348,0.10869565217391304,0.0391304347826087,0.0,0.008695652173913044,0.10869565217391304,96.0
2021-06-03,1.0,0.0,0.0,0.017391304347826087,0.11304347826086956,0.0,0.43043478260869567,0.2826086956521739,0.017391304347826087,0.008695652173913044,0.4,0.14782608695652175,326.0
2021-06-04,1.0,0.0,0.0,0.030434782608695653,0.07391304347826087,0.004347826086956522,0.06521739130434782,0.25217391304347825,0.026086956521739132,0.004347826086956522,0.0782608695652174,0.14347826086956522,156.0
2021-06-05,1.0,1.0,1.0,0.052173913043478265,0.16956521739130434,0.0,0.09130434782608696,0.20434782608695654,0.021739130434782608,0.004347826086956522,0.09565217391304348,0.21304347826086956,196.0
2021-06-06,1.0,0.0,0.0,0.017391304347826087,0.04782608695652174,0.0,0.017391304347826087,0.1391304347826087,0.008695652173913044,0.0,0.013043478260869566,0.04782608695652174,67.0
2021-06-07,1.0,0.0,0.0,0.004347826086956522,0.052173913043478265,0.0,0.034782608695652174,0.34782608695652173,0.0,0.0,0.06086956521739131,0.05652173913043478,128.0
2021-06-08,1.0,0.0,0.0,0.008695652173913044,0.021739130434782608,0.0,0.0782608695652174,0.04782608695652174,0.0,0.0,0.043478260869565216,0.06956521739130435,62.0
2021-06-09,1.0,0.0,0.0,0.004347826086956522,0.052173913043478265,0.004347826086956522,0.030434782608695653,0.19130434782608696,0.008695652173913044,0.0,0.026086956521739132,0.021739130434782608,78.0
2021-06-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.008695652173913044,0.0,4.0
2021-06-14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013043478260869566,0.0,0.0,0.013043478260869566,0.0,6.0
2021-06-15,1.0,0.0,0.0,0.013043478260869566,0.08260869565217391,0.0,0.0782608695652174,0.10434782608695653,0.017391304347826087,0.0,0.021739130434782608,0.07391304347826087,90.0
2021-06-16,1.0,0.0,0.0,0.0,0.04782608695652174,0.0,0.2217391304347826,0.09565217391304348,0.0,0.0,0.2,0.0391304347826087,139.0
2021-06-17,1.0,0.0,0.0,0.008695652173913044,0.06086956521739131,0.004347826086956522,0.026086956521739132,0.030434782608695653,0.004347826086956522,0.0,0.0391304347826087,0.07391304347826087,57.0
2021-06-18,1.0,0.0,0.0,0.0391304347826087,0.1,0.008695652173913044,0.08260869565217391,0.2782608695652174,0.021739130434782608,0.0,0.16956521739130434,0.12173913043478261,189.0
2021-06-19,1.0,1.0,1.0,0.004347826086956522,0.08695652173913043,0.026086956521739132,0.9826086956521739,0.13043478260869565,0.0,0.0,0.9478260869565217,0.04782608695652174,512.0
2021-06-20,1.0,0.0,0.0,0.0,0.0,0.0,0.004347826086956522,0.008695652173913044,0.0,0.0,0.004347826086956522,0.0,4.0
2021-06-21,1.0,0.0,0.0,0.0782608695652174,0.12608695652173912,0.0,0.034782608695652174,0.14347826086956522,0.017391304347826087,0.0,0.052173913043478265,0.13043478260869565,134.0
2021-06-23,1.0,0.0,0.0,0.017391304347826087,0.06956521739130435,0.0,0.04782608695652174,0.06086956521739131,0.021739130434782608,0.004347826086956522,0.052173913043478265,0.05652173913043478,76.0
2021-06-24,1.0,0.0,0.0,0.08695652173913043,0.0782608695652174,0.0,0.1826086956521739,0.2782608695652174,0.043478260869565216,0.008695652173913044,0.2,0.14782608695652175,236.0
2021-06-25,1.0,0.0,0.0,0.2217391304347826,0.2826086956521739,0.030434782608695653,0.3826086956521739,0.4956521739130435,0.043478260869565216,0.004347826086956522,0.5260869565217391,0.20869565217391306,505.0
2021-06-26,1.0,1.0,1.0,0.07391304347826087,0.16086956521739132,0.008695652173913044,0.33043478260869563,0.48695652173913045,0.0391304347826087,0.0,0.30434782608695654,0.21304347826086956,372.0
2021-06-27,1.0,0.0,0.0,0.013043478260869566,0.021739130434782608,0.008695652173913044,0.16956521739130434,0.10434782608695653,0.0,0.008695652173913044,0.16956521739130434,0.06521739130434782,129.0
2021-06-28,1.0,0.0,0.0,0.026086956521739132,0.13043478260869565,0.0,0.16956521739130434,0.10869565217391304,0.013043478260869566,0.0,0.2391304347826087,0.1,181.0
2021-06-29,1.0,0.0,0.0,0.0,0.026086956521739132,0.0,0.06521739130434782,0.08260869565217391,0.004347826086956522,0.0,0.06956521739130435,0.05652173913043478,70.0
2021-06-30,1.0,0.0,0.0,0.004347826086956522,0.017391304347826087,0.0,0.017391304347826087,0.017391304347826087,0.004347826086956522,0.0,0.030434782608695653,0.034782608695652174,29.0
2021-07-01,1.0,0.0,0.0,0.052173913043478265,0.04782608695652174,0.0,0.44782608695652176,0.14347826086956522,0.004347826086956522,0.0,0.5391304347826087,0.05652173913043478,297.0
2021-07-03,1.0,1.0,1.0,0.0,0.0,0.0,0.43478260869565216,0.0391304347826087,0.0,0.0,0.48695652173913045,0.0,221.0
2021-07-04,1.0,0.0,1.0,0.004347826086956522,0.030434782608695653,0.0,0.0391304347826087,0.06956521739130435,0.017391304347826087,0.0,0.008695652173913044,0.10869565217391304,64.0
2021-07-05,1.0,0.0,0.0,0.0391304347826087,0.034782608695652174,0.004347826086956522,0.11739130434782609,0.17391304347826086,0.013043478260869566,0.0,0.12608695652173912,0.6739130434782609,271.0
2021-07-06,1.0,0.0,0.0,0.0,0.1391304347826087,0.0,0.23478260869565218,0.24347826086956523,0.0,0.0,0.20869565217391306,0.12173913043478261,218.0
2021-07-10,1.0,1.0,1.0,0.021739130434782608,0.08260869565217391,0.013043478260869566,0.11304347826086956,0.14782608695652175,0.0391304347826087,0.0391304347826087,0.17391304347826086,0.32608695652173914,220.0
2021-07-11,1.0,0.0,0.0,0.017391304347826087,0.008695652173913044,0.013043478260869566,0.18695652173913044,0.10434782608695653,0.030434782608695653,0.0,0.16086956521739132,0.026086956521739132,126.0
2021-07-12,1.0,0.0,0.0,0.013043478260869566,0.04782608695652174,0.0,0.34347826086956523,0.06521739130434782,0.0,0.0,0.24347826086956523,0.2,210.0
2021-07-13,1.0,0.0,0.0,0.0,0.004347826086956522,0.0,0.0,0.008695652173913044,0.0,0.0,0.008695652173913044,0.0,5.0
2021-07-15,1.0,0.0,0.0,0.008695652173913044,0.021739130434782608,0.0,0.07391304347826087,0.07391304347826087,0.0,0.0,0.0782608695652174,0.12608695652173912,88.0
2021-07-16,1.0,0.0,0.0,0.0,0.013043478260869566,0.0,0.08695652173913043,0.0,0.0,0.0,0.06521739130434782,0.008695652173913044,40.0
2021-07-17,1.0,1.0,1.0,0.0,0.0,0.0,0.6391304347826087,0.0391304347826087,0.0,0.0,0.7130434782608696,0.008695652173913044,322.0
2021-07-18,1.0,0.0,0.0,0.030434782608695653,0.06521739130434782,0.004347826086956522,0.12173913043478261,0.052173913043478265,0.017391304347826087,0.0,0.043478260869565216,0.4260869565217391,175.0
2021-07-19,1.0,0.0,0.0,0.043478260869565216,0.07391304347826087,0.0,0.0,0.15217391304347827,0.013043478260869566,0.0,0.05652173913043478,0.06521739130434782,93.0
2021-07-20,1.0,0.0,0.0,0.0391304347826087,0.10869565217391304,0.0,0.33043478260869563,0.08260869565217391,0.017391304347826087,0.004347826086956522,0.0391304347826087,0.17391304347826086,183.0
2021-07-21,1.0,0.0,0.0,0.008695652173913044,0.043478260869565216,0.004347826086956522,0.08695652173913043,0.030434782608695653,0.008695652173913044,0.004347826086956522,0.017391304347826087,0.20869565217391306,95.0
2021-07-22,1.0,0.0,0.0,0.004347826086956522,0.030434782608695653,0.0,0.08695652173913043,0.07391304347826087,0.043478260869565216,0.0,0.034782608695652174,0.021739130434782608,68.0
2021-07-23,1.0,0.0,0.0,0.004347826086956522,0.021739130434782608,0.0,0.08260869565217391,0.06956521739130435,0.004347826086956522,0.0,0.017391304347826087,0.10434782608695653,70.0
2021-07-24,1.0,1.0,1.0,0.0,0.004347826086956522,0.004347826086956522,0.9565217391304348,0.05652173913043478,0.0,0.0,1.0,0.013043478260869566,468.0
2021-07-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004347826086956522,0.0,0.0,0.0,0.004347826086956522,2.0
2021-07-27,1.0,0.0,0.0,0.004347826086956522,0.008695652173913044,0.0,0.052173913043478265,0.030434782608695653,0.0,0.0,0.021739130434782608,0.05652173913043478,40.0
2021-07-28,1.0,0.0,0.0,0.017391304347826087,0.06086956521739131,0.0,0.18695652173913044,0.20869565217391306,0.013043478260869566,0.0,0.052173913043478265,0.09130434782608696,145.0
2021-07-29,1.0,0.0,0.0,0.04782608695652174,0.034782608695652174,0.0,0.030434782608695653,0.09130434782608696,0.017391304347826087,0.017391304347826087,0.026086956521739132,0.10869565217391304,86.0
2021-07-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013043478260869566,0.0,0.0,0.013043478260869566,0.0,6.0
2021-09-25,1.0,1.0,1.0,0.0,0.004347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-11-28,1.0,0.0,0.0,0.0,0.0,0.0,0.06521739130434782,0.004347826086956522,0.0,0.0,0.06521739130434782,0.026086956521739132,22.0
2021-12-10,1.0,0.0,0.0,0.0391304347826087,0.013043478260869566,0.0,0.5304347826086957,0.004347826086956522,0.004347826086956522,0.0,0.5086956521739131,0.017391304347826087,140.0
2021-12-12,1.0,0.0,0.0,0.04782608695652174,0.030434782608695653,0.0,0.043478260869565216,0.11739130434782609,0.04782608695652174,0.0,0.04782608695652174,0.10434782608695653,90.0
2021-12-13,1.0,0.0,0.0,0.008695652173913044,0.043478260869565216,0.008695652173913044,0.004347826086956522,0.034782608695652174,0.0,0.0391304347826087,0.05652173913043478,0.052173913043478265,44.0
2021-12-14,1.0,0.0,0.0,0.0,0.1,0.0,0.33043478260869563,0.21304347826086956,0.004347826086956522,0.0,0.2956521739130435,0.030434782608695653,156.0
2021-12-20,1.0,0.0,0.0,0.1391304347826087,0.052173913043478265,0.0,0.25217391304347825,0.16521739130434782,0.0,0.0,0.23043478260869565,0.10434782608695653,164.0
2021-12-22,1.0,0.0,0.0,0.25217391304347825,0.04782608695652174,0.0,0.2565217391304348,0.2,0.008695652173913044,0.0,0.3695652173913044,0.034782608695652174,184.0
2021-12-26,1.0,0.0,0.0,0.20434782608695654,0.034782608695652174,0.008695652173913044,0.33043478260869563,0.1956521739130435,0.0,0.0,0.4826086956521739,0.013043478260869566,181.0
