,id,lat,lon,total_litter
0,162751,52.653094444444,5.0764666666667,1.0
1,259483,52.652758333333,5.0762222222222,1.0
2,172236,52.653702777778,5.0746722222222,2.0
3,172237,52.653191666667,5.0751166666667,2.0
4,162757,52.653238888889,5.0751527777778,1.0
5,162758,52.653747222222,5.0742722222222,1.0
6,162759,52.653747222222,5.0742722222222,1.0
7,163482,52.653786111111,5.0742333333333,1.0
8,162760,52.6538,5.0742277777778,1.0
9,162761,52.6538,5.0742277777778,1.0
10,258868,52.6538,5.0742277777778,1.0
11,172240,52.653102777778,5.075275,2.0
12,258869,52.653069444444,5.0759972222222,1.0
13,163483,52.6529,5.0764361111111,1.0
14,162762,52.652572222222,5.076475,1.0
15,258870,52.652636111111,5.0763361111111,1.0
16,163292,52.652052777778,5.0761777777778,2.0
17,172276,52.651733333333,5.0768,2.0
18,258871,52.651733333333,5.0759944444444,1.0
19,257146,52.651158333333,5.0755666666667,1.0
