,id,lat,lon,total_litter
0,173235,52.651244444444,5.0863555555556,1.0
1,278581,52.651038888889,5.0863555555556,1.0
2,278582,52.651038888889,5.0863555555556,1.0
3,268504,52.651091666667,5.0863138888889,1.0
4,268505,52.651091666667,5.0863138888889,1.0
5,172026,52.651091666667,5.0863138888889,1.0
6,227013,52.651069444444,5.0860944444444,1.0
7,172521,52.650908333333,5.0870472222222,1.0
8,172783,52.651077777778,5.0859166666667,1.0
9,177212,52.650844444444,5.0859388888889,1.0
10,172522,52.650825,5.0857277777778,1.0
11,172094,52.650119444444,5.0852083333333,2.0
12,227549,52.650119444444,5.0852083333333,1.0
13,257536,52.650116666667,5.0855611111111,1.0
14,172790,52.650166666667,5.0855361111111,1.0
15,254367,52.650080555556,5.0851916666667,1.0
16,176510,52.650172222222,5.08525,1.0
17,172362,52.650069444444,5.085125,1.0
18,172364,52.651286111111,5.0856416666667,1.0
19,172529,52.651291666667,5.0855694444444,1.0
20,176906,52.651183333333,5.085775,1.0
21,177229,52.651183333333,5.0853972222222,1.0
22,256941,52.651516666667,5.0869888888889,1.0
23,173241,52.651208333333,5.0868583333333,1.0
24,172791,52.6519,5.0850416666667,1.0
25,254137,52.651927777778,5.0848472222222,1.0
26,172792,52.651997222222,5.0852027777778,1.0
