,id,lat,lon,total_litter
0,177346,52.655552777778,5.0880944444444,1.0
1,178751,52.655563888889,5.0880944444444,1.0
2,227163,52.655911111111,5.0885666666667,1.0
3,227568,52.655602777778,5.0884277777778,1.0
4,177347,52.655602777778,5.0884277777778,1.0
5,177348,52.655413888889,5.0888,1.0
6,177349,52.655419444444,5.088825,1.0
7,176313,52.655419444444,5.088825,2.0
8,254979,52.655588888889,5.08865,1.0
9,256596,52.655722222222,5.0889194444444,1.0
10,256597,52.65585,5.0891527777778,1.0
11,256598,52.65585,5.0891527777778,1.0
12,176419,52.655872222222,5.0881694444444,4.0
13,177351,52.656191666667,5.0896888888889,1.0
14,259477,52.656105555556,5.0893305555556,1.0
15,178829,52.656580555556,5.0893861111111,4.0
16,255285,52.656330555556,5.0896111111111,1.0
17,255286,52.656330555556,5.0896111111111,1.0
18,178830,52.656227777778,5.0895805555556,4.0
19,177355,52.656222222222,5.0895777777778,1.0
20,176809,52.656238888889,5.0897777777778,1.0
21,179648,52.656238888889,5.0897777777778,2.0
22,256843,52.656472222222,5.0897861111111,1.0
23,176405,52.656236111111,5.0898472222222,2.0
24,176420,52.656236111111,5.0898416666667,4.0
25,176295,52.656236111111,5.0898416666667,2.0
26,259478,52.655933333333,5.089625,1.0
27,257593,52.655991666667,5.0892527777778,1.0
28,176810,52.656008333333,5.0893388888889,1.0
