,id,lat,lon,total_litter
0,268137,52.652775,5.0851944444444,1.0
1,268219,52.652369444444,5.0860583333333,1.0
2,268574,52.652819444444,5.0850055555556,1.0
3,268174,52.652741666667,5.0854388888889,1.0
4,268452,52.652847222222,5.0851777777778,1.0
5,268575,52.652847222222,5.0851777777778,1.0
6,268210,52.653297222222,5.0854694444444,1.0
7,268217,52.653908333333,5.0863611111111,1.0
8,268576,52.653872222222,5.0865027777778,1.0
9,268254,52.6539,5.0865083333333,1.0
10,268577,52.654488888889,5.0872388888889,1.0
11,268578,52.654438888889,5.0876027777778,1.0
12,268162,52.654627777778,5.0880277777778,1.0
13,268453,52.654780555556,5.0869416666667,1.0
14,268579,52.654780555556,5.0869527777778,1.0
15,268457,52.655291666667,5.0855277777778,1.0
16,268598,52.652338888889,5.0867472222222,1.0
17,254006,52.652008333333,5.0866611111111,1.0
18,268470,52.651688888889,5.0864416666667,1.0
19,268171,52.651694444444,5.0864277777778,1.0
20,254007,52.65155,5.0866333333333,1.0
21,268599,52.651597222222,5.0864611111111,1.0
22,254008,52.651630555556,5.0865111111111,1.0
23,252578,52.651583333333,5.0865944444444,1.0
24,268600,52.651622222222,5.0865,1.0
25,252953,52.651672222222,5.0863222222222,1.0
26,252623,52.651641666667,5.0863194444444,1.0
27,268601,52.651536111111,5.0865583333333,1.0
28,254009,52.651344444444,5.08655,1.0
