,id,lat,lon,total_litter
0,225202,52.651608333333,5.0782027777778,1.0
1,221420,52.651661111111,5.0783,1.0
2,221421,52.651661111111,5.0783,1.0
3,221422,52.651675,5.0783,1.0
4,221423,52.651675,5.0783,1.0
5,221424,52.651675,5.0783,1.0
6,221425,52.651675,5.0783,1.0
7,221426,52.651672222222,5.0782916666667,1.0
8,221427,52.651672222222,5.0782916666667,1.0
9,221428,52.651672222222,5.0782777777778,1.0
10,221429,52.651672222222,5.0782777777778,1.0
11,221430,52.651672222222,5.0782694444444,1.0
12,221431,52.651672222222,5.0783,1.0
13,254603,52.651672222222,5.0783,1.0
14,221432,52.651672222222,5.0783,1.0
15,221433,52.651680555556,5.0783027777778,1.0
16,221434,52.651680555556,5.0783027777778,1.0
17,221435,52.651711111111,5.0783194444444,1.0
18,221436,52.651808333333,5.078475,1.0
19,227474,52.651766666667,5.0784638888889,1.0
20,252502,52.651711111111,5.0784194444444,1.0
21,222038,52.651711111111,5.0784194444444,1.0
22,223126,52.652408333333,5.0803305555556,1.0
23,222039,52.652077777778,5.0803861111111,1.0
24,222040,52.652138888889,5.0809361111111,1.0
25,223127,52.652441666667,5.0814388888889,1.0
26,222041,52.652283333333,5.0812305555556,1.0
27,222042,52.652338888889,5.0812666666667,1.0
28,222043,52.652591666667,5.0811944444444,1.0
29,222044,52.652591666667,5.0811944444444,1.0
30,258180,52.652563888889,5.0812472222222,1.0
31,258181,52.652569444444,5.0812472222222,1.0
32,222045,52.652563888889,5.08125,1.0
33,228333,52.652552777778,5.08125,1.0
34,223128,52.652533333333,5.0812388888889,1.0
35,223129,52.652533333333,5.0812388888889,1.0
36,258182,52.652522222222,5.0812222222222,1.0
37,258183,52.652441666667,5.0813861111111,1.0
38,226760,52.6525,5.0809083333333,1.0
39,228153,52.652697222222,5.0813805555556,1.0
40,223132,52.652966666667,5.0815694444444,1.0
41,221437,52.653022222222,5.0820166666667,1.0
42,221438,52.653205555556,5.0820111111111,1.0
43,221439,52.653766666667,5.082375,1.0
44,223133,52.654002777778,5.0818805555556,1.0
45,222049,52.654433333333,5.0832472222222,1.0
46,257332,52.654438888889,5.0831111111111,1.0
47,225562,52.654438888889,5.0831111111111,1.0
48,226874,52.654463888889,5.0830388888889,1.0
49,257334,52.654388888889,5.0827916666667,1.0
50,255131,52.654397222222,5.0828722222222,1.0
51,223135,52.654372222222,5.0830277777778,1.0
52,223137,52.654391666667,5.0829805555556,1.0
53,226875,52.654294444444,5.0831583333333,1.0
54,228334,52.654294444444,5.083175,1.0
55,252452,52.654286111111,5.0833472222222,1.0
56,258184,52.654275,5.0832388888889,1.0
57,226356,52.654266666667,5.0832305555556,1.0
58,227786,52.654372222222,5.0832944444444,1.0
59,227787,52.653636111111,5.0831333333333,1.0
60,255132,52.653708333333,5.083125,1.0
61,227788,52.65375,5.0831055555556,1.0
62,259584,52.653805555556,5.0830777777778,1.0
63,228335,52.653805555556,5.0830777777778,1.0
64,257432,52.653755555556,5.0830361111111,1.0
65,255722,52.653586111111,5.0830194444444,2.0
66,255723,52.653538888889,5.0832638888889,2.0
67,223141,52.653586111111,5.0830027777778,1.0
68,222054,52.653244444444,5.0829444444444,1.0
69,222055,52.653244444444,5.0829972222222,1.0
70,258185,52.652905555556,5.0828444444444,1.0
71,255837,52.653144444444,5.0829333333333,1.0
72,222056,52.653247222222,5.0828305555556,1.0
73,228056,52.653563888889,5.0839416666667,1.0
74,254108,52.653513888889,5.0835666666667,1.0
75,221440,52.653633333333,5.0836805555556,1.0
76,258694,52.653686111111,5.0836388888889,1.0
77,257758,52.653325,5.0839833333333,1.0
78,222058,52.653622222222,5.0836472222222,1.0
79,176558,52.653738888889,5.0837805555556,1.0
80,176559,52.652613888889,5.0847194444444,1.0
81,178655,52.651225,5.0822944444444,1.0
82,172244,52.651458333333,5.0825666666667,2.0
83,163557,52.651463888889,5.0819611111111,1.0
84,163314,52.651436111111,5.0818416666667,2.0
85,227310,52.651438888889,5.0818,1.0
86,163315,52.651438888889,5.0818,2.0
87,258732,52.651377777778,5.0817472222222,1.0
88,162848,52.651347222222,5.0815138888889,1.0
89,254712,52.650997222222,5.0816,1.0
90,162849,52.651488888889,5.0805611111111,1.0
91,255501,52.651619444444,5.0809,1.0
92,162850,52.651713888889,5.0808916666667,1.0
93,163558,52.651702777778,5.0805805555556,1.0
94,257755,52.651944444444,5.0806222222222,1.0
95,226963,52.652305555556,5.0794583333333,1.0
96,163194,52.652063888889,5.0786777777778,1.0
97,258733,52.651869444444,5.0765083333333,1.0
98,172077,52.652088888889,5.0765694444444,2.0
99,258738,52.651597222222,5.0779277777778,1.0
100,172585,52.651966666667,5.0797611111111,1.0
101,162856,52.652186111111,5.0810277777778,1.0
102,257436,52.652233333333,5.0811805555556,1.0
103,163566,52.652333333333,5.0813,1.0
104,176563,52.652327777778,5.0812222222222,1.0
105,176564,52.652294444444,5.0809277777778,1.0
106,258739,52.652283333333,5.0809472222222,1.0
107,176565,52.652366666667,5.0811555555556,1.0
108,257175,52.652322222222,5.0810916666667,1.0
109,258740,52.652322222222,5.0810916666667,1.0
110,179581,52.652327777778,5.0809861111111,1.0
111,162857,52.652561111111,5.081325,1.0
112,176479,52.652630555556,5.0812944444444,1.0
113,254274,52.652472222222,5.0816083333333,1.0
114,162858,52.653361111111,5.0846888888889,1.0
115,178865,52.653488888889,5.0845055555556,1.0
116,162584,52.653541666667,5.0849611111111,1.0
117,162859,52.653594444444,5.0843777777778,1.0
118,163195,52.653525,5.0842,1.0
119,162860,52.653525,5.0842,1.0
120,163567,52.653633333333,5.0836333333333,1.0
121,259458,52.653580555556,5.0837916666667,1.0
122,162861,52.653797222222,5.0836805555556,1.0
123,163568,52.653847222222,5.0833722222222,1.0
124,225579,52.653494444444,5.0837277777778,1.0
