,id,lat,lon,total_litter
0,179583,52.651438888889,5.0869444444444,1.0
1,129792,52.651530555556,5.0870694444444,1.0
2,177875,52.651672222222,5.0870888888889,1.0
3,254218,52.651638888889,5.0869972222222,1.0
4,254780,52.651638888889,5.0869972222222,1.0
5,254219,52.651583333333,5.0870305555556,1.0
6,254220,52.651583333333,5.0870305555556,1.0
7,177876,52.651580555556,5.0870194444444,1.0
8,176502,52.651580555556,5.0870194444444,2.0
9,178889,52.651580555556,5.0870194444444,1.0
10,176147,52.651744444444,5.0867416666667,2.0
11,131565,52.651744444444,5.0867416666667,1.0
12,259163,52.651802777778,5.0865972222222,1.0
