,id,lat,lon,total_litter
0,227157,52.650288888889,5.0881444444444,1.0
1,227030,52.650258333333,5.087925,1.0
2,130995,52.65025,5.0865305555556,2.0
3,130996,52.650138888889,5.0867055555556,2.0
4,130997,52.650152777778,5.0866055555556,2.0
5,177270,52.650252777778,5.0878388888889,1.0
6,178155,52.649688888889,5.0864194444444,1.0
7,178156,52.649619444444,5.0863555555556,1.0
8,177271,52.649611111111,5.0863611111111,1.0
9,176755,52.649611111111,5.0863611111111,1.0
10,177272,52.649611111111,5.0863611111111,1.0
11,176756,52.649611111111,5.0863611111111,1.0
12,259319,52.649594444444,5.0863694444444,1.0
13,177273,52.649594444444,5.0863694444444,1.0
14,257574,52.649558333333,5.0861222222222,1.0
15,255549,52.649594444444,5.0862611111111,1.0
16,131609,52.649752777778,5.08625,1.0
17,256808,52.64975,5.0862,1.0
18,259320,52.649733333333,5.0863638888889,1.0
19,259321,52.64975,5.0863833333333,1.0
20,177275,52.649522222222,5.0864777777778,1.0
21,178157,52.649647222222,5.0861,1.0
22,179611,52.649605555556,5.0861305555556,1.0
23,259322,52.649605555556,5.0861305555556,1.0
24,259323,52.649555555556,5.086225,1.0
25,177276,52.649566666667,5.0860583333333,1.0
26,178158,52.649627777778,5.0861055555556,1.0
27,226390,52.649677777778,5.0861416666667,1.0
28,177277,52.649569444444,5.0860083333333,1.0
29,129719,52.649494444444,5.0864944444444,1.0
30,130998,52.649363888889,5.0857972222222,2.0
31,178159,52.64935,5.0855888888889,1.0
32,178160,52.649136111111,5.0861,1.0
33,176916,52.649136111111,5.0861,1.0
34,176757,52.649166666667,5.0860944444444,1.0
35,176917,52.649283333333,5.0860194444444,1.0
36,176918,52.649283333333,5.0860194444444,1.0
37,177278,52.649222222222,5.0860972222222,1.0
38,176919,52.649222222222,5.0860972222222,1.0
39,177279,52.649066666667,5.0860472222222,1.0
40,278718,52.649227777778,5.0861166666667,1.0
41,176920,52.649227777778,5.0861166666667,1.0
42,176758,52.648513888889,5.0867833333333,1.0
43,254196,52.649216666667,5.0861694444444,1.0
44,178741,52.649236111111,5.0861666666667,1.0
45,257575,52.649227777778,5.0861722222222,1.0
46,226815,52.649227777778,5.0861722222222,1.0
47,178792,52.649216666667,5.0861777777778,3.0
48,259324,52.649205555556,5.0861777777778,1.0
49,177280,52.6492,5.0861777777778,1.0
50,177281,52.64925,5.0862361111111,1.0
51,176527,52.649188888889,5.0862638888889,1.0
52,259385,52.649161111111,5.0862583333333,1.0
53,259386,52.649161111111,5.0862583333333,1.0
54,176528,52.649169444444,5.0861611111111,1.0
55,177282,52.649169444444,5.0861611111111,1.0
56,178742,52.649169444444,5.0861611111111,1.0
57,178743,52.649169444444,5.0861611111111,1.0
58,131165,52.649044444444,5.0862277777778,2.0
59,177285,52.649027777778,5.0862472222222,1.0
60,278719,52.649052777778,5.0863222222222,1.0
61,226454,52.648991666667,5.0863055555556,1.0
62,259325,52.648991666667,5.0863055555556,1.0
63,177289,52.649036111111,5.0863611111111,1.0
64,259387,52.648955555556,5.0864083333333,1.0
65,177290,52.648955555556,5.0864083333333,1.0
66,259326,52.648991666667,5.0863861111111,1.0
67,254818,52.648925,5.0857194444444,1.0
68,176349,52.648819444444,5.0854888888889,2.0
69,177292,52.648819444444,5.0854888888889,1.0
70,259678,52.648819444444,5.0854888888889,1.0
71,176617,52.648819444444,5.0854888888889,2.0
72,257576,52.648719444444,5.0855638888889,1.0
73,257098,52.648719444444,5.0855638888889,1.0
74,257577,52.648858333333,5.0852444444444,1.0
75,130999,52.648830555556,5.0853305555556,2.0
76,131610,52.648758333333,5.0851861111111,1.0
77,131166,52.649119444444,5.0844777777778,2.0
78,256852,52.648888888889,5.0846611111111,1.0
79,177293,52.649272222222,5.0841666666667,1.0
80,172956,52.649272222222,5.0841666666667,2.0
81,129519,52.649077777778,5.0845416666667,1.0
82,176760,52.649241666667,5.0842333333333,1.0
83,254819,52.649538888889,5.0843277777778,1.0
84,177294,52.649741666667,5.0836388888889,1.0
85,256175,52.649516666667,5.0822805555556,1.0
86,178744,52.649791666667,5.0826555555556,1.0
87,177295,52.649752777778,5.0826472222222,1.0
88,278720,52.649752777778,5.0826472222222,1.0
