,id,lat,lon,total_litter
0,176474,52.654366666667,5.0810611111111,1.0
1,254303,52.651163888889,5.0828194444444,1.0
2,226826,52.651852777778,5.0805694444444,1.0
3,177352,52.652108333333,5.080925,1.0
4,257114,52.652125,5.0809027777778,1.0
5,177353,52.652125,5.0809027777778,1.0
6,177354,52.652130555556,5.0808972222222,1.0
7,228405,52.652130555556,5.080875,1.0
8,228406,52.652130555556,5.080875,1.0
9,177356,52.652130555556,5.080875,1.0
10,177357,52.652130555556,5.080875,1.0
11,177358,52.652138888889,5.0808666666667,1.0
12,131292,52.652138888889,5.0808666666667,2.0
13,177359,52.652113888889,5.0807555555556,1.0
14,172958,52.652133333333,5.0807916666667,2.0
15,177360,52.652133333333,5.0807916666667,1.0
16,131004,52.65215,5.0808388888889,2.0
17,176921,52.65215,5.0808527777778,1.0
18,177361,52.65215,5.0808527777778,1.0
19,131173,52.652155555556,5.0808638888889,2.0
20,131005,52.652155555556,5.0808694444444,2.0
21,129752,52.652155555556,5.080875,1.0
22,177363,52.652155555556,5.080875,1.0
23,176811,52.652163888889,5.0808777777778,1.0
24,176812,52.652163888889,5.0808777777778,1.0
25,177362,52.652144444444,5.0801861111111,1.0
26,177364,52.652313888889,5.0809388888889,1.0
27,255458,52.652172222222,5.0808722222222,1.0
28,176922,52.652272222222,5.0809416666667,1.0
29,226396,52.652222222222,5.0809222222222,1.0
30,176923,52.652275,5.0811361111111,1.0
31,176924,52.652375,5.0812666666667,1.0
32,176925,52.652347222222,5.0812333333333,1.0
33,176926,52.652305555556,5.0811888888889,1.0
34,176927,52.652305555556,5.0811888888889,1.0
35,176928,52.652305555556,5.0811888888889,1.0
36,176929,52.652308333333,5.0811972222222,1.0
37,176930,52.652308333333,5.0811972222222,1.0
38,176931,52.652294444444,5.081175,1.0
39,176932,52.652294444444,5.081175,1.0
40,176933,52.652294444444,5.081175,1.0
41,131006,52.652283333333,5.0811611111111,2.0
42,176934,52.652283333333,5.0811611111111,1.0
43,176935,52.652275,5.0811583333333,1.0
44,176936,52.652275,5.0811583333333,1.0
45,177367,52.652283333333,5.0811722222222,1.0
46,176108,52.652283333333,5.081175,1.0
47,176937,52.652283333333,5.081175,1.0
48,176938,52.652297222222,5.0811694444444,1.0
49,176939,52.652297222222,5.0811694444444,1.0
50,176940,52.652266666667,5.0809027777778,1.0
51,176109,52.652161111111,5.0811027777778,1.0
52,129837,52.652230555556,5.0810472222222,1.0
53,131007,52.652230555556,5.0810472222222,2.0
54,131008,52.652252777778,5.0809916666667,2.0
55,177369,52.652261111111,5.0809833333333,1.0
56,176110,52.652261111111,5.0809833333333,1.0
57,177370,52.652213888889,5.0815527777778,1.0
58,227554,52.652161111111,5.0815388888889,1.0
59,177371,52.652161111111,5.0815111111111,1.0
60,131009,52.652983333333,5.0805361111111,2.0
61,177372,52.653205555556,5.0804861111111,1.0
62,255459,52.653463888889,5.0810444444444,1.0
63,254823,52.653463888889,5.0810444444444,1.0
64,257854,52.6534,5.0809027777778,1.0
65,176815,52.653422222222,5.0809055555556,1.0
66,176816,52.653491666667,5.0810222222222,1.0
67,176817,52.653452777778,5.0810083333333,1.0
68,257597,52.653436111111,5.0811166666667,1.0
69,176818,52.653436111111,5.0811166666667,1.0
70,257598,52.653436111111,5.0811166666667,1.0
71,176819,52.653436111111,5.0811166666667,1.0
72,178752,52.652691666667,5.0816111111111,1.0
73,177373,52.654266666667,5.0810666666667,1.0
74,176156,52.654319444444,5.0811194444444,2.0
75,177374,52.654319444444,5.0811194444444,1.0
76,131175,52.652577777778,5.0816388888889,2.0
77,176625,52.652833333333,5.0813722222222,1.0
78,177392,52.652622222222,5.0819638888889,1.0
79,177393,52.652766666667,5.0819083333333,1.0
80,131176,52.652577777778,5.081825,2.0
81,131013,52.652533333333,5.081725,2.0
82,176111,52.652425,5.0818027777778,1.0
83,177394,52.652622222222,5.0819416666667,1.0
84,131014,52.652622222222,5.0819416666667,2.0
85,176473,52.652625,5.0818527777778,1.0
86,254824,52.652455555556,5.0820583333333,1.0
87,254825,52.652516666667,5.0820222222222,1.0
88,131015,52.652427777778,5.0818555555556,2.0
89,228407,52.653294444444,5.0806416666667,1.0
