,daily,weekly,holiday,0,1,2,3,4,5,6,7,8,total_litter
2022-08-07,1.0,0.0,0.0,0.010344827586206896,0.0793103448275862,0.0034482758620689655,0.006896551724137931,0.07241379310344828,0.0034482758620689655,0.06551724137931034,0.006896551724137931,0.16551724137931034,101.0
2022-08-10,1.0,0.0,0.0,0.0,0.013793103448275862,0.0,0.0,0.010344827586206896,0.0,0.006896551724137931,0.0,0.03793103448275862,18.0
2022-08-12,1.0,0.0,0.0,0.0034482758620689655,0.0034482758620689655,0.0,0.006896551724137931,0.02413793103448276,0.0,0.010344827586206896,0.0,0.013793103448275862,15.0
2022-08-13,1.0,1.0,1.0,0.0,0.0034482758620689655,0.0,0.0034482758620689655,0.0034482758620689655,0.0034482758620689655,0.0034482758620689655,0.0034482758620689655,0.010344827586206896,8.0
2022-08-14,1.0,0.0,0.0,0.017241379310344827,0.0034482758620689655,0.006896551724137931,0.0,0.017241379310344827,0.0,0.010344827586206896,0.0,0.03793103448275862,24.0
2022-08-15,1.0,0.0,0.0,0.0,0.013793103448275862,0.0,0.0,0.07241379310344828,0.0,0.0793103448275862,0.0,0.0,25.0
2022-08-16,1.0,0.0,0.0,0.0034482758620689655,0.006896551724137931,0.0,0.0,0.017241379310344827,0.0034482758620689655,0.013793103448275862,0.0034482758620689655,0.020689655172413793,16.0
2022-08-17,1.0,0.0,0.0,0.0,0.0034482758620689655,0.0,0.0,0.006896551724137931,0.0,0.0034482758620689655,0.0,0.0,3.0
2022-08-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,0.0,0.0034482758620689655,0.0,0.0,1.0
2022-08-19,1.0,0.0,0.0,0.03793103448275862,0.14482758620689656,0.006896551724137931,0.0,0.1,0.0034482758620689655,0.08275862068965517,0.017241379310344827,0.18620689655172412,144.0
2022-08-20,1.0,1.0,1.0,0.06551724137931034,0.2103448275862069,0.020689655172413793,0.020689655172413793,0.18275862068965518,0.020689655172413793,0.15172413793103448,0.06551724137931034,0.6413793103448275,356.0
2022-08-21,1.0,0.0,0.0,0.006896551724137931,0.0,0.0,0.0,0.02413793103448276,0.0,0.010344827586206896,0.0,0.027586206896551724,17.0
2022-08-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,0.0,0.0,0.0,0.0,1.0
2022-08-25,1.0,0.0,0.0,0.0034482758620689655,0.010344827586206896,0.0,0.0,0.017241379310344827,0.0,0.010344827586206896,0.0,0.010344827586206896,12.0
2022-08-26,1.0,0.0,0.0,0.006896551724137931,0.04482758620689655,0.0,0.0,0.04482758620689655,0.0,0.02413793103448276,0.0,0.06206896551724138,46.0
2022-08-28,1.0,0.0,0.0,0.05517241379310345,0.16551724137931034,0.027586206896551724,0.006896551724137931,0.12068965517241378,0.0034482758620689655,0.0793103448275862,0.0034482758620689655,0.1724137931034483,161.0
2022-08-29,1.0,0.0,0.0,0.006896551724137931,0.02413793103448276,0.0,0.0,0.006896551724137931,0.0,0.0,0.0,0.027586206896551724,19.0
2022-08-30,1.0,0.0,0.0,0.0,0.010344827586206896,0.0,0.0,0.027586206896551724,0.0,0.020689655172413793,0.0034482758620689655,0.0,12.0
2022-09-01,1.0,0.0,0.0,0.0,0.03103448275862069,0.0,0.0034482758620689655,0.07586206896551724,0.0,0.07586206896551724,0.0034482758620689655,0.06551724137931034,52.0
2022-09-02,1.0,0.0,0.0,0.013793103448275862,0.03103448275862069,0.0,0.0,0.013793103448275862,0.0,0.017241379310344827,0.0,0.06206896551724138,35.0
2022-09-03,1.0,1.0,1.0,0.0,0.03103448275862069,0.0034482758620689655,0.006896551724137931,0.041379310344827586,0.0,0.034482758620689655,0.0,0.041379310344827586,36.0
2022-09-04,1.0,0.0,0.0,0.0034482758620689655,0.010344827586206896,0.006896551724137931,0.0034482758620689655,0.041379310344827586,0.0,0.03103448275862069,0.0,0.010344827586206896,22.0
2022-09-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.0,0.0,0.0034482758620689655,3.0
2022-09-08,1.0,0.0,0.0,0.0,0.0896551724137931,0.0,0.0034482758620689655,0.03793103448275862,0.0034482758620689655,0.05862068965517241,0.013793103448275862,0.04482758620689655,56.0
2022-09-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,0.0,0.0034482758620689655,0.0,0.0,1.0
2022-09-10,1.0,1.0,1.0,0.006896551724137931,0.017241379310344827,0.0,0.0,0.05172413793103448,0.0034482758620689655,0.04482758620689655,0.0,0.05862068965517241,40.0
2022-09-11,1.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.0,0.013793103448275862,0.0,0.010344827586206896,0.0,0.020689655172413793,12.0
2022-09-12,1.0,0.0,0.0,0.034482758620689655,0.020689655172413793,0.0,0.0,0.013793103448275862,0.0,0.017241379310344827,0.0,0.06551724137931034,39.0
2022-09-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,0.0,0.0034482758620689655,0.0,0.0,1.0
2022-09-14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.0,0.0,0.0,2.0
2022-09-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,0.0,0.0034482758620689655,0.0,0.0,1.0
2022-09-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,0.0,0.0034482758620689655,0.0,0.0,1.0
2022-09-17,1.0,1.0,1.0,0.0,0.010344827586206896,0.006896551724137931,0.020689655172413793,0.0034482758620689655,0.0,0.027586206896551724,0.0,0.010344827586206896,15.0
2022-09-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,0.0,0.0034482758620689655,0.0,0.0,1.0
2022-09-21,1.0,0.0,0.0,0.017241379310344827,0.07586206896551724,0.020689655172413793,0.017241379310344827,0.09310344827586206,0.0034482758620689655,0.06206896551724138,0.013793103448275862,0.15517241379310345,115.0
2022-09-22,1.0,0.0,0.0,0.0034482758620689655,0.0,0.0,0.0,0.006896551724137931,0.0,0.0034482758620689655,0.0,0.010344827586206896,6.0
2022-09-24,1.0,1.0,1.0,0.0,0.02413793103448276,0.010344827586206896,0.0,0.020689655172413793,0.006896551724137931,0.010344827586206896,0.0,0.04827586206896552,32.0
2022-09-27,1.0,0.0,0.0,0.0,0.0034482758620689655,0.0,0.0,0.010344827586206896,0.0,0.0034482758620689655,0.0,0.0,4.0
2022-09-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,0.0,0.0,0.0,0.0,1.0
2022-09-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,0.0,0.0,0.0,0.0,1.0
2022-09-30,1.0,0.0,0.0,0.0,0.0034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-10-01,1.0,1.0,1.0,0.0034482758620689655,0.006896551724137931,0.0034482758620689655,0.02413793103448276,0.034482758620689655,0.0,0.03793103448275862,0.0034482758620689655,0.06551724137931034,41.0
2022-10-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.006896551724137931,0.0,0.0,2.0
2022-10-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,1.0
2022-10-08,1.0,1.0,1.0,0.020689655172413793,0.0,0.0,0.0,0.0034482758620689655,0.0,0.006896551724137931,0.0,0.0,7.0
2022-10-09,1.0,0.0,0.0,0.013793103448275862,0.010344827586206896,0.010344827586206896,0.0034482758620689655,0.034482758620689655,0.0034482758620689655,0.027586206896551724,0.0,0.03103448275862069,31.0
2022-10-13,1.0,0.0,0.0,0.006896551724137931,0.02413793103448276,0.0,0.0034482758620689655,0.0,0.013793103448275862,0.0,0.0034482758620689655,0.03793103448275862,26.0
2022-10-15,1.0,1.0,1.0,0.010344827586206896,0.13448275862068965,0.0034482758620689655,0.0034482758620689655,0.09655172413793103,0.010344827586206896,0.06206896551724138,0.013793103448275862,0.05862068965517241,96.0
2022-10-16,1.0,0.0,0.0,0.010344827586206896,0.10344827586206896,0.010344827586206896,0.0034482758620689655,0.03103448275862069,0.010344827586206896,0.03793103448275862,0.0034482758620689655,0.09310344827586206,77.0
2022-10-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,0.0,0.0,0.0,0.0,0.0034482758620689655,2.0
2022-10-22,1.0,1.0,1.0,0.006896551724137931,0.006896551724137931,0.0034482758620689655,0.0034482758620689655,0.013793103448275862,0.0,0.013793103448275862,0.0,0.017241379310344827,15.0
2022-10-23,1.0,0.0,0.0,0.013793103448275862,0.09655172413793103,0.0034482758620689655,0.020689655172413793,0.041379310344827586,0.0,0.0896551724137931,0.0034482758620689655,0.09655172413793103,80.0
2022-10-27,1.0,0.0,0.0,0.0,0.010344827586206896,0.0034482758620689655,0.0034482758620689655,0.010344827586206896,0.0,0.013793103448275862,0.0,0.0,8.0
2022-10-29,1.0,1.0,1.0,0.0,0.0,0.0,0.0034482758620689655,0.006896551724137931,0.0,0.0034482758620689655,0.0,0.0,3.0
2022-11-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,0.0,0.0034482758620689655,0.0,0.0,1.0
2022-11-04,1.0,0.0,0.0,0.0034482758620689655,0.0,0.0,0.0,0.02413793103448276,0.0,0.020689655172413793,0.0,0.0,8.0
2022-11-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,0.0,0.0034482758620689655,0.0,0.0,1.0
2022-11-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,0.0,0.0034482758620689655,0.0,0.0,1.0
2022-11-12,1.0,1.0,1.0,0.05517241379310345,0.06896551724137931,0.0034482758620689655,0.020689655172413793,0.06896551724137931,0.0034482758620689655,0.09655172413793103,0.04827586206896552,0.11379310344827587,111.0
2022-11-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,0.0,0.0034482758620689655,0.0,0.0,1.0
2022-11-15,1.0,0.0,0.0,0.0,0.0034482758620689655,0.0,0.0,0.0034482758620689655,0.0,0.0,0.0,0.006896551724137931,4.0
2022-11-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-19,1.0,1.0,1.0,0.0034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013793103448275862,5.0
2022-11-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,0.0,0.0,0.0,0.0,1.0
2022-11-24,1.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.0,0.0034482758620689655,0.0,0.0034482758620689655,0.0,0.0,3.0
2022-11-26,1.0,1.0,1.0,0.02413793103448276,0.04827586206896552,0.006896551724137931,0.0,0.04482758620689655,0.0,0.041379310344827586,0.0,0.04827586206896552,50.0
2022-11-29,1.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.0,0.027586206896551724,0.0,0.020689655172413793,0.0,0.0034482758620689655,11.0
2022-12-02,1.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2022-12-03,1.0,1.0,1.0,0.006896551724137931,0.04827586206896552,0.006896551724137931,0.03103448275862069,0.15172413793103448,0.0,0.14482758620689656,0.034482758620689655,0.05172413793103448,96.0
2022-12-05,1.0,0.0,1.0,0.027586206896551724,0.03793103448275862,0.0034482758620689655,0.05862068965517241,0.12068965517241378,0.0034482758620689655,0.11379310344827587,0.017241379310344827,0.08620689655172414,103.0
2022-12-06,1.0,0.0,1.0,0.03103448275862069,0.18275862068965518,0.0034482758620689655,0.027586206896551724,0.09655172413793103,0.006896551724137931,0.11379310344827587,0.03793103448275862,0.48275862068965514,252.0
2022-12-07,1.0,0.0,0.0,0.04827586206896552,0.29310344827586204,0.0,0.020689655172413793,0.20344827586206896,0.006896551724137931,0.23103448275862068,0.027586206896551724,0.6655172413793103,367.0
2022-12-10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.0034482758620689655,0.0,0.0,2.0
2022-12-12,1.0,0.0,0.0,0.013793103448275862,0.12068965517241378,0.0034482758620689655,0.0034482758620689655,0.05517241379310345,0.0,0.04827586206896552,0.006896551724137931,0.20344827586206896,118.0
2022-12-15,1.0,0.0,0.0,0.0034482758620689655,0.0,0.0,0.0,0.006896551724137931,0.0,0.006896551724137931,0.006896551724137931,0.0,5.0
2022-12-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.006896551724137931,0.0,0.0,2.0
2022-12-17,1.0,1.0,1.0,0.0,0.0,0.0,0.006896551724137931,0.006896551724137931,0.0034482758620689655,0.006896551724137931,0.0034482758620689655,0.0034482758620689655,7.0
2022-12-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,0.0034482758620689655,0.0,0.006896551724137931,0.0,0.0,2.0
2022-12-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,0.0,0.0034482758620689655,0.0,0.0,1.0
2022-12-23,1.0,0.0,0.0,0.0,0.0,0.0,0.10689655172413792,0.0,0.0034482758620689655,0.0,0.0,0.0,32.0
2022-12-24,1.0,1.0,1.0,0.0,0.013793103448275862,0.006896551724137931,0.0034482758620689655,0.010344827586206896,0.0,0.010344827586206896,0.0,0.006896551724137931,12.0
2022-12-25,1.0,0.0,1.0,0.027586206896551724,0.1,0.041379310344827586,0.23103448275862068,0.22413793103448276,0.0034482758620689655,0.38275862068965516,0.041379310344827586,0.12068965517241378,229.0
2022-12-27,1.0,0.0,0.0,0.020689655172413793,0.16896551724137931,0.02413793103448276,0.013793103448275862,0.1103448275862069,0.013793103448275862,0.10689655172413792,0.017241379310344827,0.15517241379310345,152.0
2022-12-29,1.0,0.0,0.0,0.013793103448275862,0.12413793103448276,0.013793103448275862,0.04827586206896552,0.10344827586206896,0.0034482758620689655,0.08620689655172414,0.013793103448275862,0.23103448275862068,160.0
2022-12-30,1.0,0.0,0.0,0.1,0.10344827586206896,0.041379310344827586,0.1,0.13103448275862067,0.0034482758620689655,0.1793103448275862,0.03103448275862069,0.27586206896551724,228.0
2022-12-31,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,0.0,1.0
