,id_s,id_d,distance
0,162413.0,162413.0,0.0
1,162413.0,226924.0,0.0
2,162413.0,163897.0,0.0
3,162413.0,258928.0,0.0
4,162413.0,162670.0,0.0
5,162413.0,258929.0,0.0
6,162413.0,162491.0,0.0
7,162413.0,172107.0,0.0
8,162413.0,176833.0,0.0
9,162413.0,172271.0,0.0
10,162413.0,176834.0,0.0
11,162413.0,176835.0,0.054359961006063745
12,162413.0,163407.0,0.0
13,162413.0,228530.0,0.0
14,162413.0,259530.0,0.0
15,162413.0,178770.0,0.0
16,162413.0,172840.0,0.0
17,162413.0,163408.0,0.0
18,162413.0,162503.0,0.0
19,162413.0,176171.0,0.056971012290851886
20,162413.0,258931.0,0.0
21,162413.0,258930.0,0.0
22,162413.0,167105.0,0.0
23,162413.0,176836.0,0.0
24,162413.0,176837.0,0.0
25,162413.0,176838.0,0.0
26,162413.0,176839.0,0.0
27,162413.0,176840.0,0.050206237965004265
28,162413.0,178633.0,0.054778202063999894
29,162413.0,176841.0,0.0
30,162413.0,176842.0,0.0
31,162413.0,176843.0,0.0
32,162413.0,176844.0,0.0
33,162413.0,176845.0,0.0
34,162413.0,176846.0,0.0
35,162413.0,176847.0,0.0
36,162413.0,176848.0,0.0
37,162413.0,176849.0,0.0
38,162413.0,176850.0,0.0
39,162413.0,176851.0,0.0
40,162413.0,176852.0,0.0
41,226924.0,162413.0,0.0
42,226924.0,226924.0,0.0
43,226924.0,163897.0,0.0
44,226924.0,258928.0,0.0
45,226924.0,162670.0,0.0
46,226924.0,258929.0,0.0
47,226924.0,162491.0,0.0
48,226924.0,172107.0,0.0
49,226924.0,176833.0,0.0
50,226924.0,172271.0,0.0
51,226924.0,176834.0,0.0
52,226924.0,176835.0,0.0
53,226924.0,163407.0,0.0
54,226924.0,228530.0,0.0
55,226924.0,259530.0,0.0
56,226924.0,178770.0,0.0
57,226924.0,172840.0,0.0
58,226924.0,163408.0,0.0
59,226924.0,162503.0,0.0
60,226924.0,176171.0,0.0
61,226924.0,258931.0,0.0
62,226924.0,258930.0,0.0
63,226924.0,167105.0,0.0
64,226924.0,176836.0,0.0
65,226924.0,176837.0,0.0
66,226924.0,176838.0,0.0
67,226924.0,176839.0,0.0
68,226924.0,176840.0,0.0
69,226924.0,178633.0,0.05023005840593773
70,226924.0,176841.0,0.0
71,226924.0,176842.0,0.0
72,226924.0,176843.0,0.0
73,226924.0,176844.0,0.0
74,226924.0,176845.0,0.0
75,226924.0,176846.0,0.0
76,226924.0,176847.0,0.0
77,226924.0,176848.0,0.0
78,226924.0,176849.0,0.0
79,226924.0,176850.0,0.0
80,226924.0,176851.0,0.0
81,226924.0,176852.0,0.0
82,163897.0,162413.0,0.0
83,163897.0,226924.0,0.0
84,163897.0,163897.0,0.0
85,163897.0,258928.0,0.0
86,163897.0,162670.0,0.0
87,163897.0,258929.0,0.0
88,163897.0,162491.0,0.0
89,163897.0,172107.0,0.0
90,163897.0,176833.0,0.0
91,163897.0,172271.0,0.0
92,163897.0,176834.0,0.0
93,163897.0,176835.0,0.0
94,163897.0,163407.0,0.0
95,163897.0,228530.0,0.0
96,163897.0,259530.0,0.0
97,163897.0,178770.0,0.0
98,163897.0,172840.0,0.0
99,163897.0,163408.0,0.0
100,163897.0,162503.0,0.0
101,163897.0,176171.0,0.0
102,163897.0,258931.0,0.0
103,163897.0,258930.0,0.0
104,163897.0,167105.0,0.0
105,163897.0,176836.0,0.0
106,163897.0,176837.0,0.0
107,163897.0,176838.0,0.0
108,163897.0,176839.0,0.0
109,163897.0,176840.0,0.0
110,163897.0,178633.0,0.05023005840593773
111,163897.0,176841.0,0.0
112,163897.0,176842.0,0.0
113,163897.0,176843.0,0.0
114,163897.0,176844.0,0.0
115,163897.0,176845.0,0.0
116,163897.0,176846.0,0.0
117,163897.0,176847.0,0.0
118,163897.0,176848.0,0.0
119,163897.0,176849.0,0.0
120,163897.0,176850.0,0.0
121,163897.0,176851.0,0.0
122,163897.0,176852.0,0.0
123,258928.0,162413.0,0.0
124,258928.0,226924.0,0.0
125,258928.0,163897.0,0.0
126,258928.0,258928.0,0.0
127,258928.0,162670.0,0.0
128,258928.0,258929.0,0.0
129,258928.0,162491.0,0.0
130,258928.0,172107.0,0.0
131,258928.0,176833.0,0.0
132,258928.0,172271.0,0.0
133,258928.0,176834.0,0.0
134,258928.0,176835.0,0.0
135,258928.0,163407.0,0.0
136,258928.0,228530.0,0.0
137,258928.0,259530.0,0.0
138,258928.0,178770.0,0.0
139,258928.0,172840.0,0.0
140,258928.0,163408.0,0.0
141,258928.0,162503.0,0.0
142,258928.0,176171.0,0.0
143,258928.0,258931.0,0.0
144,258928.0,258930.0,0.0
145,258928.0,167105.0,0.0
146,258928.0,176836.0,0.0
147,258928.0,176837.0,0.0
148,258928.0,176838.0,0.0
149,258928.0,176839.0,0.0
150,258928.0,176840.0,0.0
151,258928.0,178633.0,0.0
152,258928.0,176841.0,0.0
153,258928.0,176842.0,0.0
154,258928.0,176843.0,0.0
155,258928.0,176844.0,0.0
156,258928.0,176845.0,0.0
157,258928.0,176846.0,0.0
158,258928.0,176847.0,0.0
159,258928.0,176848.0,0.0
