,id_s,id_d,distance
0,257247.0,257247.0,0.0
1,257247.0,228041.0,0.0
2,257247.0,259452.0,0.0
3,257247.0,228022.0,0.0
4,257247.0,221833.0,0.0
5,257247.0,258814.0,0.116482083877657
6,257247.0,163192.0,0.0
7,257247.0,259487.0,0.05246723890403417
8,257247.0,259488.0,0.0
9,257247.0,162797.0,0.0
10,257247.0,163304.0,0.0
11,257247.0,256213.0,0.05405722464185873
12,257247.0,227070.0,0.0
13,257247.0,256762.0,0.06499763971526339
14,257247.0,163503.0,0.0904059048784037
15,257247.0,163504.0,0.09097866180164031
16,257247.0,162803.0,0.08672960630361667
17,257247.0,176877.0,0.0841113002738869
18,257247.0,163505.0,0.08772707233681505
19,257247.0,162804.0,0.09897916690236269
20,257247.0,162805.0,0.09897916690236269
21,257247.0,162806.0,0.09422705557225367
22,257247.0,162807.0,0.09422705557225367
23,257247.0,257417.0,0.09058008239592592
24,257247.0,162808.0,0.08355943277349423
25,257247.0,162809.0,0.08972731679668759
26,257247.0,163506.0,0.08983357483609088
27,257247.0,163507.0,0.07400282941337198
28,257247.0,163508.0,0.09886115149194152
29,257247.0,163509.0,0.09886115149194152
30,257247.0,163510.0,0.09886115149194152
31,257247.0,163511.0,0.09886115149194152
32,257247.0,278539.0,0.11203440333772609
33,257247.0,162810.0,0.1103908062042084
34,257247.0,163512.0,0.11874200345718226
35,257247.0,177021.0,0.10844800669682085
36,257247.0,163513.0,0.10844800669682085
37,257247.0,163514.0,0.12261001095409076
38,257247.0,176878.0,0.08063633902199291
39,257247.0,162811.0,0.08063633902199291
40,257247.0,162812.0,0.08063633902199291
41,257247.0,258805.0,0.09818638187631427
42,257247.0,162813.0,0.09495358132093674
43,257247.0,162814.0,0.0980487532183828
44,257247.0,163515.0,0.10411800811567733
45,257247.0,163516.0,0.12498633807663816
46,257247.0,163517.0,0.09736772463482085
47,257247.0,162815.0,0.09736772463482085
48,257247.0,162816.0,0.10834772381022764
49,257247.0,162817.0,0.10922063315820559
50,257247.0,258806.0,0.10018521241335535
51,257247.0,163518.0,0.10883437485002671
52,257247.0,162818.0,0.10883437485002671
53,257247.0,163519.0,0.08989743862164079
54,257247.0,258807.0,0.10047836772105848
55,257247.0,162819.0,0.10047836772105848
56,257247.0,162820.0,0.10047836772105848
57,257247.0,162821.0,0.1026926702032707
58,257247.0,258808.0,0.10665668420442467
59,257247.0,225528.0,0.08263311702475241
60,257247.0,258809.0,0.08557211489040047
61,257247.0,255398.0,0.09877460913994726
62,257247.0,178807.0,0.09600657288971419
63,257247.0,256930.0,0.09600657288971419
64,257247.0,162822.0,0.10164706937858528
65,257247.0,172076.0,0.1339407784588551
66,257247.0,258811.0,0.1352123169320084
67,228041.0,257247.0,0.0
68,228041.0,228041.0,0.0
69,228041.0,259452.0,0.0
70,228041.0,228022.0,0.0
71,228041.0,221833.0,0.0
72,228041.0,258814.0,0.11445886257984213
73,228041.0,163192.0,0.0
74,228041.0,259487.0,0.0
75,228041.0,259488.0,0.0
76,228041.0,162797.0,0.0
77,228041.0,163304.0,0.0
78,228041.0,256213.0,0.05089702501849332
79,228041.0,227070.0,0.0
80,228041.0,256762.0,0.06003115029778022
81,228041.0,163503.0,0.0855599672339944
82,228041.0,163504.0,0.08620147638410378
83,228041.0,162803.0,0.08253337680056692
84,228041.0,176877.0,0.07962214909115592
85,228041.0,163505.0,0.08270292457207958
86,228041.0,162804.0,0.09442803105104407
87,228041.0,162805.0,0.09442803105104407
88,228041.0,162806.0,0.08968944322351143
89,228041.0,162807.0,0.08968944322351143
90,228041.0,257417.0,0.08597878319928956
91,228041.0,162808.0,0.07903645127958775
92,228041.0,162809.0,0.0849153329967692
93,228041.0,163506.0,0.0850343373208212
94,228041.0,163507.0,0.07002026417999362
95,228041.0,163508.0,0.09501369339883275
96,228041.0,163509.0,0.09501369339883275
97,228041.0,163510.0,0.09501369339883275
98,228041.0,163511.0,0.09501369339883275
99,228041.0,278539.0,0.10791724264759898
100,228041.0,162810.0,0.10620085117455583
101,228041.0,163512.0,0.11503126095164191
102,228041.0,177021.0,0.10447740323320626
103,228041.0,163513.0,0.10447740323320626
104,228041.0,163514.0,0.1189220591335062
105,228041.0,176878.0,0.0757772040497208
106,228041.0,162811.0,0.0757772040497208
107,228041.0,162812.0,0.0757772040497208
108,228041.0,258805.0,0.0932668225989301
109,228041.0,162813.0,0.09003001206097098
110,228041.0,162814.0,0.09320870990311043
111,228041.0,163515.0,0.09925586673320176
112,228041.0,163516.0,0.11994056258382463
113,228041.0,163517.0,0.09240748804159372
114,228041.0,162815.0,0.09240748804159372
115,228041.0,162816.0,0.10332258252639454
116,228041.0,162817.0,0.10439655588084167
117,228041.0,258806.0,0.09571444896812949
