,id_s,id_d,distance
0,268134.0,268134.0,0.0
1,268134.0,252533.0,0.22190452543597092
2,268134.0,252714.0,0.23540181903874877
3,268134.0,253982.0,0.21512011001212755
4,268134.0,259614.0,0.20459247484550724
5,268134.0,259603.0,0.08439805471728945
6,268134.0,253592.0,0.0899607765097978
7,268134.0,257987.0,0.0899607765097978
8,268134.0,253809.0,0.10778985901576141
9,268134.0,253593.0,0.12721311863770837
10,268134.0,253594.0,0.11889205291435698
11,268134.0,253029.0,0.11790419090396435
12,268134.0,253031.0,0.11730176288755154
13,268134.0,253595.0,0.11730176288755154
14,268134.0,253596.0,0.11730176288755154
15,268134.0,268113.0,0.1256900468744367
16,268134.0,268394.0,0.1256900468744367
17,268134.0,252614.0,0.12479536807871881
18,268134.0,253810.0,0.12479536807871881
19,268134.0,252615.0,0.12479536807871881
20,268134.0,254353.0,0.12479536807871881
21,268134.0,268395.0,0.12479536807871881
22,268134.0,253597.0,0.12485264529175404
23,268134.0,268519.0,0.12485264529175404
24,268134.0,268159.0,0.14348489710200563
25,268134.0,268396.0,0.14511587937687276
26,252533.0,268134.0,0.22190452543597092
27,252533.0,252533.0,0.0
28,252533.0,252714.0,0.0
29,252533.0,253982.0,0.0
30,252533.0,259614.0,0.0
31,252533.0,259603.0,0.16248702280587585
32,252533.0,253592.0,0.15940418649435553
33,252533.0,257987.0,0.15940418649435553
34,252533.0,253809.0,0.13743973788818478
35,252533.0,253593.0,0.1249541618036407
36,252533.0,253594.0,0.13690696102596012
37,252533.0,253029.0,0.13778915895871177
38,252533.0,253031.0,0.13593300548348541
39,252533.0,253595.0,0.13593300548348541
40,252533.0,253596.0,0.13593300548348541
41,252533.0,268113.0,0.11909414508248858
42,252533.0,268394.0,0.11909414508248858
43,252533.0,252614.0,0.11948881467703013
44,252533.0,253810.0,0.11948881467703013
45,252533.0,252615.0,0.11948881467703013
46,252533.0,254353.0,0.11948881467703013
47,252533.0,268395.0,0.11948881467703013
48,252533.0,253597.0,0.12020444977024042
49,252533.0,268519.0,0.12020444977024042
50,252533.0,268159.0,0.08404086187940762
51,252533.0,268396.0,0.10324342590058329
52,252714.0,268134.0,0.23540181903874877
53,252714.0,252533.0,0.0
54,252714.0,252714.0,0.0
55,252714.0,253982.0,0.0
56,252714.0,259614.0,0.0
57,252714.0,259603.0,0.17449014302611934
58,252714.0,253592.0,0.17121558074322904
59,252714.0,257987.0,0.17121558074322904
60,252714.0,253809.0,0.14899192299349537
61,252714.0,253593.0,0.13563420386062036
62,252714.0,253594.0,0.1477147849746681
63,252714.0,253029.0,0.14863324936727368
64,252714.0,253031.0,0.14688956121608224
65,252714.0,253595.0,0.14688956121608224
66,252714.0,253596.0,0.14688956121608224
67,252714.0,268113.0,0.13020420531362745
68,252714.0,268394.0,0.13020420531362745
69,252714.0,252614.0,0.1306529494433845
70,252714.0,253810.0,0.1306529494433845
71,252714.0,252615.0,0.1306529494433845
72,252714.0,254353.0,0.1306529494433845
73,252714.0,268395.0,0.1306529494433845
74,252714.0,253597.0,0.13132281105073787
75,252714.0,268519.0,0.13132281105073787
76,252714.0,268159.0,0.096311437115789
77,252714.0,268396.0,0.1134741480202998
78,253982.0,268134.0,0.21512011001212755
79,253982.0,252533.0,0.0
80,253982.0,252714.0,0.0
81,253982.0,253982.0,0.0
82,253982.0,259614.0,0.0
83,253982.0,259603.0,0.1517371660634623
84,253982.0,253592.0,0.1483346470051058
85,253982.0,257987.0,0.1483346470051058
86,253982.0,253809.0,0.12598836813460132
87,253982.0,253593.0,0.11237618207125721
88,253982.0,253594.0,0.12447177196382525
89,253982.0,253029.0,0.12539625176315475
90,253982.0,253031.0,0.12367625319239653
91,253982.0,253595.0,0.12367625319239653
92,253982.0,253596.0,0.12367625319239653
93,253982.0,268113.0,0.10704278221915804
94,253982.0,268394.0,0.10704278221915804
95,253982.0,252614.0,0.10750834144491783
96,253982.0,253810.0,0.10750834144491783
97,253982.0,252615.0,0.10750834144491783
98,253982.0,254353.0,0.10750834144491783
99,253982.0,268395.0,0.10750834144491783
100,253982.0,253597.0,0.10816297517601013
101,253982.0,268519.0,0.10816297517601013
102,253982.0,268159.0,0.07400626465489574
103,253982.0,268396.0,0.09018993941419966
104,259614.0,268134.0,0.20459247484550724
105,259614.0,252533.0,0.0
106,259614.0,252714.0,0.0
107,259614.0,253982.0,0.0
108,259614.0,259614.0,0.0
109,259614.0,259603.0,0.13883775055948483
110,259614.0,253592.0,0.13526944707800462
111,259614.0,257987.0,0.13526944707800462
112,259614.0,253809.0,0.11277277021333917
113,259614.0,253593.0,0.09866273214971813
114,259614.0,253594.0,0.11079788189649803
115,259614.0,253029.0,0.11173850831153792
116,259614.0,253031.0,0.11007921103839698
117,259614.0,253595.0,0.11007921103839698
118,259614.0,253596.0,0.11007921103839698
119,259614.0,268113.0,0.09357507561769055
120,259614.0,268394.0,0.09357507561769055
121,259614.0,252614.0,0.09407382644409357
122,259614.0,253810.0,0.09407382644409357
123,259614.0,252615.0,0.09407382644409357
124,259614.0,254353.0,0.09407382644409357
125,259614.0,268395.0,0.09407382644409357
126,259614.0,253597.0,0.09469709033447556
127,259614.0,268519.0,0.09469709033447556
128,259614.0,268159.0,0.06199894628922546
129,259614.0,268396.0,0.07633282904825019
130,259603.0,268134.0,0.08439805471728945
131,259603.0,252533.0,0.16248702280587585
132,259603.0,252714.0,0.17449014302611934
133,259603.0,253982.0,0.1517371660634623
134,259603.0,259614.0,0.13883775055948483
