,id_s,id_d,distance
0,258611.0,258611.0,0.0
1,258611.0,178272.0,0.0
2,258611.0,178525.0,0.0
3,258611.0,178465.0,0.0
4,258611.0,178466.0,0.0
5,258611.0,255693.0,0.0736549521397373
6,258611.0,178273.0,0.0
7,258611.0,178526.0,0.0
8,258611.0,257075.0,0.0
9,258611.0,178527.0,0.05538557252994777
10,258611.0,178528.0,0.0
11,258611.0,178529.0,0.0
12,258611.0,254675.0,0.0
13,258611.0,178530.0,0.0
14,258611.0,178467.0,0.0
15,258611.0,178511.0,0.0
16,258611.0,178468.0,0.0
17,258611.0,179657.0,0.0
18,258611.0,178531.0,0.0
19,258611.0,178532.0,0.0
20,258611.0,256844.0,0.0
21,258611.0,178469.0,0.0
22,258611.0,253645.0,0.0
23,258611.0,227182.0,0.0
24,258611.0,179323.0,0.0
25,258611.0,179324.0,0.0
26,258611.0,179326.0,0.0
27,258611.0,178628.0,0.0
28,258611.0,178294.0,0.0
29,258611.0,227526.0,0.0
30,258611.0,179617.0,0.0
31,258611.0,178299.0,0.0
32,258611.0,256205.0,0.12988541301287043
33,258611.0,178921.0,0.10464698498314008
34,258611.0,254974.0,0.1158760250764964
35,258611.0,178543.0,0.11603124955788907
36,258611.0,226917.0,0.09330500998198762
37,258611.0,178629.0,0.11123340757918758
38,178272.0,258611.0,0.0
39,178272.0,178272.0,0.0
40,178272.0,178525.0,0.0
41,178272.0,178465.0,0.0
42,178272.0,178466.0,0.0
43,178272.0,255693.0,0.0
44,178272.0,178273.0,0.0
45,178272.0,178526.0,0.0525401669194493
46,178272.0,257075.0,0.0525401669194493
47,178272.0,178527.0,0.07827748191806054
48,178272.0,178528.0,0.06177142539902536
49,178272.0,178529.0,0.06177142539902536
50,178272.0,254675.0,0.06177142539902536
51,178272.0,178530.0,0.06177142539902536
52,178272.0,178467.0,0.05689182787919566
53,178272.0,178511.0,0.05689182787919566
54,178272.0,178468.0,0.05558778185280407
55,178272.0,179657.0,0.059786430237196625
