,id_s,id_d,distance
0,257163.0,257163.0,0.0
1,257163.0,259219.0,0.0
2,257163.0,278721.0,0.0
3,257163.0,259220.0,0.0
4,257163.0,179639.0,0.0
5,257163.0,259216.0,0.05370923170136845
6,257163.0,278540.0,0.0
7,257163.0,176124.0,0.0
8,257163.0,177024.0,0.0
9,257163.0,130911.0,0.0
10,257163.0,177025.0,0.0
11,257163.0,259217.0,0.0
12,257163.0,257422.0,0.0
13,257163.0,130912.0,0.0
14,257163.0,176459.0,0.0
15,257163.0,259215.0,0.0
16,257163.0,177026.0,0.0
17,257163.0,255044.0,0.0
18,257163.0,226958.0,0.0
19,257163.0,255691.0,0.0
20,257163.0,259767.0,0.0
21,257163.0,256977.0,0.0
22,257163.0,254360.0,0.11669417458061004
23,257163.0,256765.0,0.12008048926150694
24,257163.0,131538.0,0.3624488561646624
25,257163.0,259223.0,0.34731224846250436
26,259219.0,257163.0,0.0
27,259219.0,259219.0,0.0
28,259219.0,278721.0,0.0
29,259219.0,259220.0,0.0
30,259219.0,179639.0,0.0
31,259219.0,259216.0,0.05370923170136845
32,259219.0,278540.0,0.0
33,259219.0,176124.0,0.0
34,259219.0,177024.0,0.0
35,259219.0,130911.0,0.0
36,259219.0,177025.0,0.0
37,259219.0,259217.0,0.0
38,259219.0,257422.0,0.0
39,259219.0,130912.0,0.0
40,259219.0,176459.0,0.0
41,259219.0,259215.0,0.0
42,259219.0,177026.0,0.0
43,259219.0,255044.0,0.0
44,259219.0,226958.0,0.0
45,259219.0,255691.0,0.0
46,259219.0,259767.0,0.0
47,259219.0,256977.0,0.0
48,259219.0,254360.0,0.11669417458061004
49,259219.0,256765.0,0.12008048926150694
50,259219.0,131538.0,0.3624488561646624
51,259219.0,259223.0,0.34731224846250436
52,278721.0,257163.0,0.0
53,278721.0,259219.0,0.0
54,278721.0,278721.0,0.0
55,278721.0,259220.0,0.0
56,278721.0,179639.0,0.0
57,278721.0,259216.0,0.0
58,278721.0,278540.0,0.0
59,278721.0,176124.0,0.0
60,278721.0,177024.0,0.0
61,278721.0,130911.0,0.0
62,278721.0,177025.0,0.0
63,278721.0,259217.0,0.0
64,278721.0,257422.0,0.0
65,278721.0,130912.0,0.0
66,278721.0,176459.0,0.0
67,278721.0,259215.0,0.0
68,278721.0,177026.0,0.0
69,278721.0,255044.0,0.0
70,278721.0,226958.0,0.0
71,278721.0,255691.0,0.0
72,278721.0,259767.0,0.0
73,278721.0,256977.0,0.05252899164094214
74,278721.0,254360.0,0.12701865580567526
75,278721.0,256765.0,0.12997311558064253
76,278721.0,131538.0,0.3507146699253777
77,278721.0,259223.0,0.33508121482797043
78,259220.0,257163.0,0.0
79,259220.0,259219.0,0.0
80,259220.0,278721.0,0.0
81,259220.0,259220.0,0.0
82,259220.0,179639.0,0.0
83,259220.0,259216.0,0.0
84,259220.0,278540.0,0.0
85,259220.0,176124.0,0.0
86,259220.0,177024.0,0.0
