,id_s,id_d,distance
0,255215.0,255215.0,0.0
1,255215.0,221373.0,0.13766398783445316
2,255215.0,258399.0,0.13766398783445316
3,255215.0,225349.0,0.09844409866729437
4,255215.0,254934.0,0.09844409866729437
5,255215.0,227739.0,0.10974415972580595
6,255215.0,227740.0,0.10974415972580595
7,255215.0,227932.0,0.12368010537981912
8,255215.0,254643.0,0.26233298494683693
9,255215.0,228049.0,0.24972978609935173
10,255215.0,222500.0,0.24710608682423615
11,255215.0,222501.0,0.24525927850555063
12,255215.0,222502.0,0.24003556699585582
13,255215.0,255348.0,0.23901279509812826
14,255215.0,222503.0,0.24751417841832085
15,255215.0,258400.0,0.24623355475817227
16,255215.0,222504.0,0.2523219593643712
17,255215.0,254935.0,0.2469974843346329
18,255215.0,222505.0,0.24130626317687875
19,255215.0,253765.0,0.24704167090474619
20,255215.0,223485.0,0.24736270551527373
21,255215.0,255089.0,0.27593545818847015
22,255215.0,223486.0,0.2711534699772137
23,255215.0,226448.0,0.2941915237955779
24,255215.0,223487.0,0.2882393796112556
25,255215.0,222506.0,0.2822867462333699
26,255215.0,223488.0,0.2626938065372736
27,255215.0,222507.0,0.28090175317526456
28,255215.0,222508.0,0.2813634608226494
29,255215.0,222509.0,0.272913900552817
30,255215.0,222510.0,0.3267835176956604
31,255215.0,222511.0,0.3267835176956604
32,255215.0,221538.0,0.31538651760959074
33,255215.0,254199.0,0.3724575439786597
34,255215.0,254200.0,0.37069465848874167
35,255215.0,256792.0,0.37069465848874167
36,255215.0,228072.0,0.24448434937545252
37,255215.0,225351.0,0.17929585824665376
38,255215.0,257113.0,0.14857463778675084
39,255215.0,227934.0,0.14857463778675084
40,255215.0,257591.0,0.17871556002538472
41,255215.0,222514.0,0.17147011289212455
42,255215.0,222515.0,0.17303839264075122
43,255215.0,228263.0,0.17580643365359314
44,255215.0,228264.0,0.17580643365359314
45,255215.0,222516.0,0.17696502619053447
46,255215.0,222517.0,0.15186422976057207
47,255215.0,228265.0,0.1622830618101815
48,255215.0,222518.0,0.1622830618101815
49,255215.0,222519.0,0.1658177135377556
50,255215.0,221374.0,0.167495399844729
51,255215.0,222520.0,0.1633328633759433
52,255215.0,222521.0,0.1633328633759433
53,255215.0,258402.0,0.1696778771742095
54,255215.0,222522.0,0.16291676016963652
55,255215.0,222523.0,0.16291676016963652
56,255215.0,257592.0,0.17325954916178912
57,255215.0,257115.0,0.1670022457238409
58,255215.0,226395.0,0.16588190607832312
59,255215.0,222524.0,0.16349804992131375
60,255215.0,258403.0,0.1856183093905678
61,255215.0,222525.0,0.1802193310479508
62,255215.0,258404.0,0.19174272393185385
63,255215.0,223491.0,0.19174272393185385
64,255215.0,223492.0,0.18640322712625387
65,255215.0,222526.0,0.18236552012365842
66,255215.0,222527.0,0.19710795569002518
67,255215.0,254369.0,0.19292799394355276
68,255215.0,257594.0,0.20294046150070333
69,255215.0,257001.0,0.2286514086724836
70,255215.0,222528.0,0.13943758159279757
71,255215.0,223493.0,0.13943758159279757
72,221373.0,255215.0,0.13766398783445316
73,221373.0,221373.0,0.0
74,221373.0,258399.0,0.0
75,221373.0,225349.0,0.0
76,221373.0,254934.0,0.0
77,221373.0,227739.0,0.05065561423459449
78,221373.0,227740.0,0.05065561423459449
79,221373.0,227932.0,0.0
80,221373.0,254643.0,0.183084094866273
81,221373.0,228049.0,0.19076786381291916
82,221373.0,222500.0,0.18446162681910763
83,221373.0,222501.0,0.18322060856672912
84,221373.0,222502.0,0.1718892653342647
85,221373.0,255348.0,0.17493281337618646
86,221373.0,222503.0,0.18847547407408563
87,221373.0,258400.0,0.1832515438354845
88,221373.0,222504.0,0.18722006622278956
89,221373.0,254935.0,0.18181392347763553
90,221373.0,222505.0,0.17996357714695296
91,221373.0,253765.0,0.17903991231464816
92,221373.0,223485.0,0.18099297928275537
93,221373.0,255089.0,0.21592139814977473
94,221373.0,223486.0,0.21188143441627855
95,221373.0,226448.0,0.23523876175372385
96,221373.0,223487.0,0.22789938466628437
97,221373.0,222506.0,0.22252737672883072
98,221373.0,223488.0,0.20858370434249923
99,221373.0,222507.0,0.20974336279720687
100,221373.0,222508.0,0.2121635728555709
101,221373.0,222509.0,0.21900515133444506
102,221373.0,222510.0,0.26676642624708263
103,221373.0,222511.0,0.26676642624708263
104,221373.0,221538.0,0.24323663693610448
105,221373.0,254199.0,0.30786216841635067
106,221373.0,254200.0,0.30392906718390267
107,221373.0,256792.0,0.30392906718390267
108,221373.0,228072.0,0.2033518114562858
109,221373.0,225351.0,0.13259969987823852
110,221373.0,257113.0,0.11362898438302156
111,221373.0,227934.0,0.11362898438302156
112,221373.0,257591.0,0.1582750370844511
113,221373.0,222514.0,0.15797207280174239
114,221373.0,222515.0,0.15757228736240667
115,221373.0,228263.0,0.15502030962896388
116,221373.0,228264.0,0.15502030962896388
117,221373.0,222516.0,0.1513811551944467
118,221373.0,222517.0,0.1532129866836519
119,221373.0,228265.0,0.13974389692152953
120,221373.0,222518.0,0.13974389692152953
121,221373.0,222519.0,0.14064868894133972
122,221373.0,221374.0,0.14196198403865146
123,221373.0,222520.0,0.14674228190595354
124,221373.0,222521.0,0.14674228190595354
125,221373.0,258402.0,0.15458057748119106
126,221373.0,222522.0,0.13509750312828306
127,221373.0,222523.0,0.13509750312828306
128,221373.0,257592.0,0.15408651713154103
129,221373.0,257115.0,0.1325825922238241
130,221373.0,226395.0,0.13069183983899876
131,221373.0,222524.0,0.13143244546122174
132,221373.0,258403.0,0.16359149761395037
133,221373.0,222525.0,0.14448697355101633
134,221373.0,258404.0,0.15917539866630814
135,221373.0,223491.0,0.15917539866630814
136,221373.0,223492.0,0.15243989722074514
137,221373.0,222526.0,0.15689630793028989
138,221373.0,222527.0,0.16994959237724108
139,221373.0,254369.0,0.16698113965677025
140,221373.0,257594.0,0.1718949255581269
141,221373.0,257001.0,0.18965531114939488
142,221373.0,222528.0,0.12866949508050823
143,221373.0,223493.0,0.12866949508050823
144,258399.0,255215.0,0.13766398783445316
145,258399.0,221373.0,0.0
146,258399.0,258399.0,0.0
147,258399.0,225349.0,0.0
148,258399.0,254934.0,0.0
149,258399.0,227739.0,0.05065561423459449
150,258399.0,227740.0,0.05065561423459449
151,258399.0,227932.0,0.0
152,258399.0,254643.0,0.183084094866273
153,258399.0,228049.0,0.19076786381291916
154,258399.0,222500.0,0.18446162681910763
155,258399.0,222501.0,0.18322060856672912
156,258399.0,222502.0,0.1718892653342647
157,258399.0,255348.0,0.17493281337618646
158,258399.0,222503.0,0.18847547407408563
159,258399.0,258400.0,0.1832515438354845
160,258399.0,222504.0,0.18722006622278956
161,258399.0,254935.0,0.18181392347763553
162,258399.0,222505.0,0.17996357714695296
163,258399.0,253765.0,0.17903991231464816
164,258399.0,223485.0,0.18099297928275537
165,258399.0,255089.0,0.21592139814977473
166,258399.0,223486.0,0.21188143441627855
167,258399.0,226448.0,0.23523876175372385
168,258399.0,223487.0,0.22789938466628437
169,258399.0,222506.0,0.22252737672883072
