,daily,weekly,holiday,0,1,2,3,4,5,6,7,8,total_litter
2021-07-18,1.0,0.0,0.0,0.015789473684210527,0.06842105263157895,0.05263157894736842,0.031578947368421054,0.14210526315789473,0.021052631578947368,0.0,0.14736842105263157,0.08947368421052632,80.0
2021-07-19,1.0,0.0,0.0,0.005263157894736842,0.010526315789473684,0.0,0.005263157894736842,0.10526315789473684,0.005263157894736842,0.005263157894736842,0.06315789473684211,0.03684210526315789,33.0
2021-07-20,1.0,0.0,0.0,0.04736842105263158,0.042105263157894736,0.005263157894736842,0.015789473684210527,0.18947368421052632,0.03684210526315789,0.0,0.12631578947368421,0.11052631578947368,85.0
2021-07-21,1.0,0.0,0.0,0.015789473684210527,0.010526315789473684,0.0,0.005263157894736842,0.02631578947368421,0.005263157894736842,0.0,0.015789473684210527,0.02631578947368421,17.0
2021-07-24,1.0,1.0,1.0,0.015789473684210527,0.04736842105263158,0.010526315789473684,0.031578947368421054,0.18421052631578946,0.015789473684210527,0.0,0.17368421052631577,0.07894736842105263,73.0
2021-07-25,1.0,0.0,0.0,0.03684210526315789,0.042105263157894736,0.010526315789473684,0.021052631578947368,0.18421052631578946,0.010526315789473684,0.0,0.12105263157894737,0.11578947368421053,80.0
2021-07-26,1.0,0.0,0.0,0.02631578947368421,0.03684210526315789,0.02631578947368421,0.031578947368421054,0.17368421052631577,0.0,0.0,0.1368421052631579,0.15789473684210525,86.0
2021-07-27,1.0,0.0,0.0,0.031578947368421054,0.03684210526315789,0.0,0.02631578947368421,0.17894736842105263,0.010526315789473684,0.0,0.09999999999999999,0.06842105263157895,67.0
2021-08-01,1.0,0.0,0.0,0.07368421052631578,0.031578947368421054,0.015789473684210527,0.021052631578947368,0.19999999999999998,0.0,0.005263157894736842,0.18947368421052632,0.07894736842105263,81.0
2021-08-02,1.0,0.0,0.0,0.02631578947368421,0.09999999999999999,0.042105263157894736,0.02631578947368421,0.14736842105263157,0.010526315789473684,0.0,0.15789473684210525,0.29473684210526313,123.0
2021-08-03,1.0,0.0,0.0,0.015789473684210527,0.04736842105263158,0.005263157894736842,0.05263157894736842,0.09999999999999999,0.0,0.0,0.10526315789473684,0.08421052631578947,58.0
2021-08-04,1.0,0.0,0.0,0.021052631578947368,0.06315789473684211,0.015789473684210527,0.04736842105263158,0.17368421052631577,0.03684210526315789,0.0,0.14210526315789473,0.3157894736842105,128.0
2021-08-18,1.0,0.0,0.0,0.015789473684210527,0.031578947368421054,0.005263157894736842,0.06842105263157895,0.11052631578947368,0.005263157894736842,0.0,0.08947368421052632,0.09473684210526316,63.0
2021-08-19,1.0,0.0,0.0,0.03684210526315789,0.05263157894736842,0.03684210526315789,0.03684210526315789,0.15789473684210525,0.005263157894736842,0.0,0.16842105263157894,0.25263157894736843,110.0
2021-08-20,1.0,0.0,0.0,0.0,0.04736842105263158,0.0,0.0,0.05263157894736842,0.0,0.021052631578947368,0.031578947368421054,0.04736842105263158,32.0
2021-08-21,1.0,1.0,1.0,0.010526315789473684,0.11052631578947368,0.04736842105263158,0.015789473684210527,0.24210526315789474,0.03684210526315789,0.08421052631578947,0.18947368421052632,0.3631578947368421,173.0
2021-08-23,1.0,0.0,0.0,0.005263157894736842,0.08421052631578947,0.0,0.042105263157894736,0.10526315789473684,0.005263157894736842,0.0,0.07894736842105263,0.1368421052631579,72.0
2021-08-25,1.0,0.0,0.0,0.042105263157894736,0.06315789473684211,0.005263157894736842,0.02631578947368421,0.18421052631578946,0.021052631578947368,0.010526315789473684,0.14736842105263157,0.18421052631578946,102.0
2021-08-26,1.0,0.0,0.0,0.010526315789473684,0.05263157894736842,0.0,0.005263157894736842,0.11578947368421053,0.015789473684210527,0.0,0.08421052631578947,0.1631578947368421,69.0
2021-08-27,1.0,0.0,0.0,0.03684210526315789,0.07368421052631578,0.0,0.021052631578947368,0.15789473684210525,0.05263157894736842,0.0,0.09999999999999999,0.26842105263157895,116.0
2021-08-28,1.0,1.0,1.0,0.021052631578947368,0.02631578947368421,0.010526315789473684,0.015789473684210527,0.08947368421052632,0.005263157894736842,0.0,0.08947368421052632,0.06842105263157895,45.0
2021-08-29,1.0,0.0,0.0,0.015789473684210527,0.03684210526315789,0.005263157894736842,0.02631578947368421,0.031578947368421054,0.005263157894736842,0.005263157894736842,0.02631578947368421,0.06315789473684211,36.0
